Ambient_Temp_C,Total_Load_kW,Current_Temp_C,Future_Temp_30Min_C
41.6,38.9,56.2,63.0
34.7,46.1,54.2,65.4
34.5,21.9,42.5,46.2
44.8,112.9,90.1,113.2
38.9,42.0,56.1,64.4
31.1,67.3,57.3,70.5
37.7,117.4,91.0,107.9
29.7,115.6,75.2,98.3
25.7,46.9,43.7,55.7
34.9,95.6,75.3,96.2
43.2,104.1,85.2,108.9
43.2,57.9,67.1,81.4
28.5,51.6,46.3,53.9
33.2,92.3,70.9,90.7
25.3,110.4,70.5,92.7
44.9,101.5,90.8,109.9
44.5,35.0,62.7,68.5
36.2,107.7,74.7,96.2
40.1,52.6,62.7,71.5
37.9,73.4,68.7,83.5
34.8,101.5,76.5,99.1
21.3,30.7,34.0,40.8
31.4,96.3,71.0,89.3
36.9,75.6,68.8,87.8
36.9,108.3,78.8,102.6
29.3,28.9,41.5,48.7
43.5,56.3,65.7,79.5
24.2,101.6,62.6,81.7
32.5,12.1,38.8,39.8
37.3,110.6,85.7,102.1
37.4,119.0,82.0,106.1
36.2,40.8,51.5,59.7
26.9,117.3,72.2,96.9
23.9,30.1,38.0,42.2
35.9,49.7,56.1,66.0
35.0,92.8,74.9,95.5
24.5,82.4,56.1,74.6
37.6,73.9,68.9,86.0
31.4,68.3,64.4,79.7
36.7,102.8,78.5,100.6
40.9,35.8,57.0,64.8
24.2,58.7,49.1,61.7
20.5,27.1,28.5,33.5
39.5,75.6,70.9,85.1
35.2,37.6,50.9,57.7
37.5,46.7,55.7,65.0
41.0,61.8,63.9,76.1
40.1,12.9,46.6,49.8
44.0,20.1,50.1,54.8
33.4,85.5,71.8,89.8
32.2,57.2,55.3,67.8
30.0,105.1,69.7,93.8
23.8,86.4,57.4,75.6
34.3,10.9,38.1,42.0
26.9,77.8,62.9,79.5
43.0,20.3,49.4,55.5
34.6,95.9,72.7,95.3
34.8,119.1,81.4,107.3
28.9,68.4,57.2,71.7
21.3,85.1,54.3,72.4
20.8,36.1,33.0,40.1
30.6,58.1,53.4,64.9
22.1,104.2,63.2,86.5
35.2,28.4,45.4,50.0
42.0,39.2,56.6,67.4
42.1,59.0,68.0,80.0
36.5,88.3,71.2,94.1
25.3,51.3,43.6,53.5
41.6,112.1,85.5,109.5
42.2,20.4,50.4,54.2
24.9,50.8,42.6,52.3
38.4,88.0,76.9,96.6
27.2,34.9,42.8,48.3
40.1,82.2,75.8,91.8
44.9,28.1,56.9,63.6
20.8,16.2,23.0,28.0
42.4,23.3,54.8,57.3
35.6,112.3,78.8,103.4
44.3,70.7,71.0,86.2
31.6,97.6,71.0,90.1
41.2,46.6,62.6,70.9
21.6,126.9,90.8,105.9
28.4,64.4,56.0,71.9
21.7,114.0,66.7,92.2
44.4,92.2,80.6,98.1
40.4,90.4,77.3,97.4
41.3,108.6,86.7,107.4
43.4,70.5,73.4,89.4
22.1,61.4,48.3,60.3
29.6,112.1,75.6,98.5
21.8,38.3,32.0,40.2
25.3,39.7,41.4,48.7
25.7,55.2,47.6,61.3
31.7,36.8,46.8,55.8
26.7,24.2,34.9,40.3
22.5,104.3,61.6,85.3
24.2,71.4,53.7,66.1
23.7,104.7,64.9,85.1
44.3,101.4,86.0,107.9
39.0,41.0,54.1,63.9
44.2,70.3,75.1,90.0
31.0,19.2,40.7,41.7
27.0,110.7,71.8,93.4
40.0,54.5,61.3,73.4
28.2,53.3,51.2,65.8
27.5,43.3,45.6,56.4
25.8,60.7,50.6,65.6
23.2,37.7,40.4,48.6
26.4,51.2,49.8,60.7
28.9,98.0,65.6,84.9
36.8,101.8,75.5,98.5
21.6,43.5,37.4,46.6
25.3,61.6,46.9,61.2
40.2,106.1,82.5,104.9
23.7,15.8,31.2,34.8
28.6,107.8,71.6,94.2
41.6,100.1,89.2,112.2
23.9,84.6,60.0,79.0
22.1,74.1,52.0,65.6
32.1,103.7,88.4,110.3
27.6,104.5,71.7,94.0
34.1,21.2,42.3,48.9
40.1,48.2,63.5,75.7
23.4,69.2,50.2,63.0
34.5,99.2,78.2,98.0
32.6,33.8,44.2,49.3
23.6,98.3,64.0,83.7
35.6,54.0,55.9,69.0
26.8,30.8,41.4,47.6
32.2,93.5,68.6,87.8
22.1,20.0,30.6,35.6
31.5,66.6,56.8,69.8
27.7,17.0,36.3,42.1
40.6,49.2,58.9,69.4
21.4,76.1,55.2,70.3
30.5,71.2,56.9,73.0
31.5,54.5,50.6,63.7
38.1,57.2,62.9,77.1
34.4,34.9,47.2,54.3
36.7,60.1,60.7,75.0
39.4,114.9,84.7,109.1
41.6,103.5,80.3,101.4
27.8,26.0,38.1,42.4
33.5,13.3,41.3,42.2
41.0,112.7,88.1,110.4
44.7,67.9,72.4,88.3
42.2,69.2,72.1,87.5
29.3,95.9,65.5,84.0
24.9,44.6,42.1,48.9
32.2,63.0,58.2,69.7
38.5,116.6,84.9,108.2
32.3,83.9,65.4,82.6
32.1,26.9,40.4,48.1
41.0,24.7,46.7,51.4
29.0,32.5,43.7,52.8
41.5,94.3,79.7,97.0
30.2,42.5,49.0,57.2
28.2,12.4,32.3,36.1
31.3,113.9,75.5,100.8
39.1,28.7,50.5,56.1
23.2,11.1,29.3,32.9
24.9,36.1,38.9,47.7
43.8,35.9,59.7,66.1
24.4,56.4,44.9,57.5
34.2,111.2,78.4,102.8
34.5,106.7,77.0,98.5
32.2,60.3,58.8,73.7
36.1,55.2,58.6,68.9
25.7,71.1,57.7,72.4
33.8,36.8,45.8,52.0
29.3,110.1,88.2,110.4
36.5,113.3,82.2,104.4
23.5,30.5,37.0,42.8
34.3,31.8,45.4,49.8
24.6,107.2,86.1,109.9
27.0,64.1,52.6,66.6
25.5,12.0,28.1,32.5
24.6,26.3,35.0,40.0
40.6,51.6,60.7,73.3
27.1,85.2,66.8,84.2
43.2,35.1,59.3,66.7
44.2,56.5,67.0,82.0
34.3,71.3,62.6,76.9
23.6,107.7,68.6,92.9
29.4,45.9,49.7,59.9
39.9,24.7,44.0,48.9
29.2,63.8,56.0,67.3
22.2,92.1,59.1,76.9
33.9,22.1,40.1,46.7
41.1,56.7,65.6,79.9
39.9,12.0,49.2,51.4
24.4,13.7,31.0,33.9
36.8,63.1,64.3,78.5
25.5,42.8,46.2,55.0
25.5,103.0,65.0,88.4
41.9,76.2,68.6,85.5
26.2,59.9,51.5,64.2
26.6,54.9,48.0,58.6
20.0,64.7,43.1,55.6
41.8,14.4,47.4,45.7
39.8,108.2,84.6,109.0
35.7,119.8,83.3,108.3
38.8,30.0,49.2,55.0
23.8,23.2,32.7,34.6
31.5,25.8,41.7,46.2
28.8,82.7,58.0,74.6
22.3,82.8,55.2,71.4
32.2,103.3,70.8,93.2
43.0,92.7,81.4,100.9
21.0,59.5,41.7,52.4
27.3,77.4,60.3,74.4
25.2,85.7,58.7,74.8
26.0,66.4,51.4,68.2
42.7,62.3,68.2,83.5
31.7,81.0,62.4,78.3
31.7,71.3,60.7,72.7
39.0,80.8,69.9,87.2
23.9,77.4,53.7,70.2
32.2,124.2,85.2,105.2
30.7,80.7,60.8,79.0
34.9,67.2,59.3,74.3
45.0,85.0,79.5,95.6
39.2,59.4,63.0,75.9
29.9,36.6,44.9,53.8
40.7,10.2,45.4,46.4
24.3,71.6,53.0,68.5
20.8,75.0,52.0,66.8
25.1,116.9,72.1,99.6
28.5,49.8,44.4,53.3
32.8,53.4,50.6,63.9
35.4,32.2,52.1,56.0
42.8,17.8,49.9,56.3
32.7,95.0,72.7,90.7
32.5,37.5,46.8,55.0
21.3,77.0,51.9,65.7
20.9,85.7,54.2,70.3
33.8,61.8,63.4,77.3
31.0,106.4,74.0,97.9
41.0,58.8,63.4,76.3
24.0,41.3,37.2,47.4
20.6,108.6,68.0,92.0
31.2,104.8,72.8,93.8
25.9,28.0,38.6,42.3
21.2,12.9,28.1,30.6
38.1,105.6,85.5,104.0
22.8,41.5,40.7,49.9
35.2,116.9,80.8,106.3
27.0,71.4,53.6,67.8
24.3,51.1,47.1,58.6
29.5,107.8,72.3,95.9
40.0,59.8,65.0,78.6
29.8,44.7,48.5,57.2
38.8,113.5,85.5,110.3
23.1,103.4,61.4,84.2
39.3,102.8,79.3,101.9
25.9,66.4,51.8,68.3
36.9,96.8,74.0,95.0
34.1,29.7,46.9,52.1
43.2,73.1,74.8,88.3
29.7,118.2,79.7,105.9
21.7,42.0,37.8,47.2
20.5,97.4,60.0,82.9
40.7,64.0,67.1,77.4
33.1,14.4,40.1,44.4
39.4,93.9,75.2,94.7
25.9,28.5,40.9,46.0
28.6,79.5,62.3,77.6
20.8,126.6,90.3,110.8
44.0,114.2,92.1,116.8
36.7,42.1,54.6,61.6
43.3,34.9,55.2,63.0
26.6,24.2,36.0,42.2
35.3,114.1,77.6,102.2
37.0,88.3,73.1,93.2
27.9,91.6,64.2,83.1
41.2,64.9,67.1,77.4
43.7,62.2,71.0,84.1
42.1,22.1,50.0,55.1
38.5,71.6,66.6,82.2
26.9,37.2,41.8,51.3
27.0,117.5,70.4,92.5
44.1,97.6,82.6,102.8
20.3,55.4,37.5,48.2
37.9,26.6,47.4,51.3
37.7,96.4,77.9,97.9
35.6,23.4,45.8,51.7
44.8,30.8,55.9,62.9
27.8,33.3,41.2,47.1
28.5,71.3,54.9,69.8
22.0,96.6,60.6,82.3
31.1,44.6,54.8,64.6
26.5,19.3,37.9,40.8
28.6,61.1,53.1,65.0
40.9,92.3,78.1,94.9
43.4,34.4,55.2,62.0
24.6,34.2,36.7,41.5
29.3,111.1,86.6,104.8
43.2,113.7,88.6,107.9
21.5,119.0,70.9,97.4
22.3,98.8,65.0,88.2
24.1,30.7,37.0,43.7
34.9,33.3,48.4,55.2
23.8,47.4,39.4,47.7
44.2,45.0,63.7,72.2
31.2,115.2,75.0,101.8
32.5,96.8,70.4,91.4
26.2,89.6,63.9,82.6
31.8,30.5,46.0,54.2
36.5,110.0,79.6,103.9
38.8,101.1,78.4,99.5
38.8,28.0,48.6,55.0
34.4,105.8,74.4,95.7
42.6,39.9,57.3,65.0
40.4,18.9,44.8,48.7
38.9,82.3,73.2,91.2
21.4,81.9,54.9,70.2
20.2,20.4,29.5,33.8
25.3,45.1,41.4,50.5
36.6,119.2,81.9,105.8
30.3,84.6,64.2,81.4
30.1,90.3,66.3,81.8
42.1,33.4,55.2,61.1
42.4,18.7,49.3,51.6
42.7,40.5,62.3,70.1
27.8,37.4,43.7,48.0
37.3,35.8,55.5,62.9
26.8,31.2,41.8,49.5
24.8,73.2,57.5,72.3
24.6,46.1,40.9,51.5
28.6,100.2,69.8,90.0
30.7,30.2,42.0,46.1
40.8,61.1,61.9,75.1
23.0,11.5,30.6,33.7
38.4,63.0,63.0,74.3
33.3,16.1,37.6,40.5
27.2,117.5,73.4,97.8
32.3,97.0,69.5,94.3
27.5,63.9,51.7,65.6
34.9,107.4,88.6,111.8
30.8,75.2,64.4,76.6
24.1,116.6,93.9,118.3
22.9,31.0,38.6,48.5
33.7,72.5,64.4,79.0
42.6,99.6,83.2,103.5
28.6,94.5,67.9,88.2
38.3,98.3,77.7,97.1
36.5,106.7,81.7,100.1
43.3,113.1,89.7,114.9
40.5,54.6,59.0,69.9
34.2,72.6,63.8,80.5
36.4,97.0,76.8,95.8
42.5,86.7,76.6,95.0
30.0,119.5,78.0,104.4
28.2,11.5,31.5,35.7
20.3,49.1,37.1,48.1
40.7,40.9,53.9,63.1
40.0,38.9,52.5,61.9
22.6,34.5,37.7,45.5
34.4,88.0,64.6,81.7
31.6,19.3,38.0,40.3
23.0,91.6,58.1,74.3
44.5,86.3,78.5,97.8
25.4,37.6,36.7,44.4
21.7,37.8,37.6,46.7
34.9,79.2,64.0,81.5
38.5,93.8,78.3,96.2
20.8,118.4,90.9,111.3
36.5,103.7,77.8,98.9
33.3,116.1,79.8,103.2
22.6,74.0,52.7,69.5
24.3,110.0,68.4,95.2
34.2,98.9,72.9,95.5
27.4,108.4,71.5,94.1
43.5,11.3,48.9,53.1
40.5,116.2,85.4,112.6
44.6,62.1,70.3,81.1
26.5,97.8,68.0,90.1
44.2,24.0,55.3,61.3
30.8,53.6,54.1,66.9
28.7,117.4,94.1,117.0
21.3,42.1,36.2,44.9
21.3,23.6,29.1,37.3
37.3,98.6,77.4,98.6
31.4,11.0,37.7,39.2
25.7,44.4,49.0,58.5
35.3,29.2,49.0,56.4
26.3,101.3,87.9,111.1
34.4,38.0,48.1,56.8
29.0,38.5,48.9,56.7
40.6,63.7,65.6,78.1
40.5,81.8,73.3,89.3
31.9,23.3,39.4,42.3
28.8,29.3,43.6,51.7
29.1,37.2,44.9,52.3
40.1,117.1,85.4,105.0
28.2,53.7,47.7,59.8
25.2,75.9,56.2,72.6
22.1,36.6,36.8,41.7
31.7,64.0,58.9,70.9
32.1,18.2,40.4,42.8
41.0,13.8,46.0,47.9
25.5,61.6,49.1,63.9
29.5,127.9,87.1,106.9
40.2,25.1,49.1,53.9
40.6,85.6,74.6,94.3
29.6,119.2,77.3,103.1
31.5,53.5,51.1,59.9
27.6,78.7,60.3,75.8
43.3,115.9,88.9,113.8
23.0,101.5,61.9,81.9
43.3,61.0,67.0,83.0
37.1,91.1,74.0,93.3
33.3,102.5,90.0,113.6
20.8,66.3,48.2,60.4
31.9,40.7,50.0,59.7
30.2,27.7,43.9,48.5
24.0,56.9,47.4,59.8
36.4,24.4,44.0,47.6
44.3,86.9,78.5,96.9
34.1,60.2,56.1,68.0
37.9,68.4,68.6,82.2
21.7,26.1,36.1,40.0
30.4,25.4,41.9,48.6
22.9,74.2,54.3,69.0
35.3,118.4,83.2,107.8
43.5,20.6,52.4,56.5
36.5,41.4,49.9,61.4
21.9,105.6,64.0,87.6
28.9,17.9,34.3,39.4
33.8,106.3,76.9,96.8
30.1,67.7,57.0,70.3
40.8,54.9,66.7,79.6
40.4,44.1,59.8,67.1
35.3,42.7,52.9,62.0
29.3,43.6,46.3,53.9
26.4,107.3,72.7,93.4
22.6,89.6,58.4,79.8
28.9,83.7,63.0,81.6
30.3,97.9,69.6,91.6
36.9,38.3,51.4,60.7
36.5,78.0,67.7,83.9
21.8,60.6,42.1,54.2
29.9,96.1,65.2,85.1
24.5,44.0,42.9,51.7
23.9,80.7,59.4,78.7
40.7,107.0,84.2,104.6
21.0,54.2,41.3,52.0
30.5,17.3,34.5,37.1
24.2,66.8,52.5,67.9
42.0,48.1,60.1,73.1
33.9,83.9,68.8,86.8
25.8,114.6,72.4,97.0
32.6,63.4,58.9,72.2
38.3,61.3,62.9,76.4
44.0,82.0,77.5,95.8
25.5,21.4,33.8,39.0
42.2,37.9,56.0,64.9
43.4,111.1,85.9,110.5
42.9,116.2,85.3,106.5
35.9,11.5,40.1,42.6
35.7,32.5,51.8,58.8
30.1,85.1,65.6,83.9
38.8,94.1,76.9,96.4
33.3,102.4,72.8,94.7
36.9,42.1,55.8,63.4
30.7,112.4,75.4,96.4
38.3,70.8,69.8,85.8
40.6,86.6,73.3,90.0
23.7,75.6,52.4,68.2
40.8,23.5,48.5,52.5
33.5,115.9,76.9,103.9
41.1,23.5,48.6,53.7
30.8,38.0,46.2,53.7
29.5,99.5,67.9,90.0
42.9,78.0,66.4,86.8
26.3,102.2,69.3,91.2
41.1,66.7,64.4,78.2
32.1,51.5,53.9,65.6
32.9,111.4,77.5,98.5
27.7,14.0,37.5,40.1
34.3,104.2,78.0,102.7
28.1,35.4,41.3,49.0
21.0,103.4,60.9,82.9
26.8,25.3,39.9,45.0
20.2,73.8,46.7,61.9
44.5,107.7,87.9,111.0
44.1,62.1,68.7,82.9
29.9,92.1,66.0,85.0
38.2,98.5,78.3,95.2
28.6,91.0,65.4,85.2
36.8,111.8,82.4,109.0
40.1,59.2,64.1,75.9
43.7,29.0,56.1,59.9
30.0,15.3,36.3,40.5
39.6,37.1,53.1,63.6
26.6,25.8,37.0,43.2
44.8,71.4,71.9,89.6
20.6,30.3,31.2,38.9
35.1,14.3,40.1,44.3
36.5,14.0,41.8,44.0
37.2,101.5,77.9,99.6
23.0,75.1,54.9,70.4
43.5,49.4,62.2,72.6
24.5,108.4,68.3,90.6
35.6,17.7,42.9,46.9
25.6,117.8,71.5,94.4
27.7,77.8,58.9,76.5
33.7,30.2,47.7,52.6
30.4,84.7,64.7,82.1
24.0,94.0,62.0,82.2
24.3,57.2,45.8,56.5
30.5,104.8,76.3,95.0
38.9,26.6,48.3,53.4
42.4,40.7,55.4,62.1
22.1,20.3,31.9,37.1
29.8,33.2,42.9,48.1
22.5,36.3,36.4,46.3
20.4,110.9,63.7,87.1
36.5,18.6,47.7,51.3
35.1,57.0,58.6,67.5
24.1,68.6,52.6,67.1
25.8,108.9,69.7,92.4
20.6,119.7,69.0,92.2
40.9,114.3,92.4,114.4
44.4,116.8,90.6,114.6
23.4,96.6,59.1,79.4
25.8,116.0,73.9,98.1
41.7,87.8,77.8,95.5
43.2,18.8,50.9,55.2
30.5,54.2,53.1,64.3
21.3,81.1,53.0,70.8
21.0,48.6,40.5,49.9
34.3,40.1,50.1,57.0
29.8,73.5,58.0,72.5
20.7,112.7,68.2,93.8
34.6,13.8,37.3,41.9
20.3,94.6,62.9,84.1
39.7,89.5,77.2,97.8
27.7,116.0,70.5,94.5
21.0,112.4,65.5,89.6
34.7,93.8,71.9,91.8
29.9,67.2,57.6,72.7
44.3,32.5,55.4,61.9
33.6,70.0,61.7,76.5
26.9,94.2,64.3,84.2
37.7,108.5,79.7,103.4
26.8,96.9,63.8,85.3
42.6,31.5,57.0,63.6
29.4,76.0,56.4,72.8
33.7,46.5,53.3,63.3
21.3,11.0,27.3,31.9
30.7,32.0,43.0,47.2
40.8,22.5,49.9,53.1
40.1,102.7,83.5,105.9
25.6,38.4,39.6,48.2
25.7,41.3,41.0,50.2
40.4,115.6,85.7,111.1
43.3,51.7,66.3,77.2
22.4,11.1,29.4,30.6
31.3,41.2,44.9,54.8
28.4,23.1,39.7,44.4
41.8,21.3,51.9,55.6
22.1,18.5,32.6,37.2
25.3,75.3,56.2,72.9
38.8,30.8,51.1,57.9
21.3,49.7,43.5,56.3
32.3,104.8,75.6,99.5
31.1,56.7,58.2,71.2
28.4,110.7,74.6,101.5
29.9,64.8,56.1,69.4
33.2,53.9,52.4,63.3
24.0,92.5,59.9,80.7
34.3,18.0,38.6,42.3
40.1,19.8,47.6,51.9
39.0,81.7,73.5,89.0
23.8,63.6,49.3,63.5
23.7,101.3,92.8,110.6
26.7,110.8,71.7,94.7
29.0,52.7,49.3,60.4
30.2,75.6,60.6,75.8
37.0,65.1,64.0,74.9
21.4,118.0,68.9,91.0
20.9,101.4,61.7,81.9
29.8,110.3,72.4,96.5
37.4,38.0,51.8,60.2
24.8,113.6,89.9,112.6
36.0,39.2,54.2,60.8
26.5,33.0,36.7,44.5
42.2,113.9,83.0,104.7
42.4,12.1,47.4,46.3
27.4,116.2,75.7,99.6
25.7,26.4,35.3,40.1
30.3,100.1,72.4,94.7
26.0,40.4,42.3,51.0
36.8,48.6,55.9,68.6
40.7,33.8,55.7,61.8
36.8,74.4,65.5,82.0
40.6,48.3,59.4,69.2
29.9,82.3,64.2,83.4
23.9,11.7,28.5,30.7
38.4,17.1,49.1,53.6
29.0,21.0,38.8,41.4
36.8,56.1,60.5,71.5
26.8,99.6,66.5,87.3
22.0,107.7,66.9,91.2
44.8,36.9,58.9,63.5
23.9,73.2,53.7,68.6
44.7,94.5,80.7,100.2
44.4,41.8,63.2,68.7
39.8,55.0,62.4,73.2
36.5,67.6,67.5,79.0
34.4,24.8,49.2,50.4
41.7,12.9,48.3,50.5
27.2,26.8,38.1,43.3
31.7,79.0,61.4,77.8
35.5,18.1,44.5,48.5
30.3,30.9,43.0,48.2
30.7,47.2,50.6,63.1
28.3,18.6,39.1,42.6
34.1,31.1,44.9,53.5
41.3,110.2,83.5,104.3
25.0,12.1,29.4,30.8
43.4,81.9,77.8,95.8
37.2,52.3,59.3,69.8
40.6,84.0,72.4,88.6
33.9,74.8,65.3,78.1
39.5,34.6,50.9,59.5
20.4,103.2,60.0,82.8
40.5,64.1,65.9,79.7
21.0,100.5,60.1,80.6
42.2,54.7,65.9,75.5
44.8,118.3,92.7,117.4
27.4,94.8,68.8,86.4
25.3,116.3,71.3,94.6
39.1,66.6,65.5,81.4
26.3,107.6,91.3,111.3
41.6,128.6,85.7,107.7
22.6,106.8,68.3,92.7
23.1,116.1,70.7,96.1
44.5,45.7,58.1,68.7
36.8,97.9,78.3,98.0
41.2,33.2,56.3,62.1
28.1,70.0,58.0,69.2
36.9,29.8,45.0,51.7
34.9,48.2,52.8,62.5
35.1,112.4,78.9,101.6
37.1,26.1,45.8,51.4
34.4,79.6,69.7,86.1
30.7,75.2,60.8,75.6
26.9,23.3,36.1,43.5
39.2,45.9,58.7,69.3
25.7,71.9,55.6,71.9
37.3,30.6,42.9,49.8
25.8,98.1,63.8,85.3
35.6,116.5,85.3,104.5
38.7,33.6,52.9,60.9
25.5,30.6,37.1,43.3
21.5,60.0,45.5,56.6
23.3,92.3,56.0,75.8
35.1,41.0,50.9,59.1
41.2,12.2,48.3,54.2
21.1,69.5,51.8,66.7
38.4,115.2,85.9,112.3
28.5,53.0,47.1,60.2
32.0,56.2,57.0,68.6
43.2,116.6,91.3,115.0
28.3,86.4,62.6,78.2
31.6,89.1,63.2,81.0
20.3,71.9,51.0,66.9
22.0,117.2,67.7,92.0
26.5,85.8,61.5,80.0
20.7,108.5,64.2,83.9
35.8,86.9,73.6,92.3
30.7,90.9,66.8,87.5
33.7,41.9,50.5,56.6
24.4,43.4,44.9,54.2
27.4,96.1,64.5,86.9
36.6,42.6,55.3,66.6
44.1,71.9,72.5,86.9
21.3,37.4,34.2,43.5
42.3,99.9,82.2,105.3
34.4,22.2,44.7,49.8
34.1,101.2,77.3,100.2
32.5,76.3,66.0,81.7
21.7,30.6,33.4,40.4
22.2,69.6,48.1,62.0
35.0,41.1,50.8,59.3
28.5,45.6,44.4,54.9
42.9,48.7,62.0,71.2
30.2,17.0,36.3,39.6
23.6,118.5,72.4,98.3
37.9,125.3,92.9,116.5
27.3,82.9,59.0,73.5
33.1,50.8,52.0,65.8
37.4,81.1,72.2,88.6
42.5,49.2,60.0,72.0
39.8,84.1,73.9,93.3
36.9,90.2,72.7,94.1
37.0,86.0,73.5,90.2
43.6,22.5,53.9,58.1
27.4,82.3,60.5,77.7
20.0,40.8,35.2,43.4
26.8,13.2,28.4,33.5
25.4,55.6,48.2,59.7
36.5,57.7,60.7,70.3
35.8,61.4,57.2,69.5
34.8,87.5,67.4,83.6
20.4,44.0,38.5,47.3
38.2,44.7,56.8,67.1
28.1,16.7,32.8,35.5
36.6,85.6,69.7,87.2
33.9,72.5,59.2,74.4
28.6,48.4,50.7,60.8
23.4,87.6,55.8,75.2
22.4,69.1,51.1,66.7
40.8,61.6,65.4,81.7
43.0,66.2,72.0,85.9
36.2,80.0,66.7,84.7
22.6,82.6,55.7,70.7
30.1,41.8,43.4,51.9
38.2,25.5,44.5,49.9
39.5,27.2,51.6,55.7
23.0,80.3,51.5,67.9
20.0,106.0,62.0,84.1
37.8,55.0,61.8,72.4
28.9,28.6,41.9,51.6
26.4,93.2,62.3,82.8
20.3,101.6,57.8,82.4
33.5,106.9,77.3,101.9
41.3,76.8,74.7,89.6
43.9,104.7,84.5,106.7
34.1,11.7,37.2,39.2
32.9,21.8,40.5,45.0
22.1,20.2,31.3,34.0
33.7,88.4,71.5,89.2
29.5,17.7,34.1,38.6
35.2,64.6,58.0,72.4
29.7,62.0,59.2,72.1
26.0,44.2,43.3,52.5
22.4,105.7,65.2,88.6
27.9,28.7,38.0,43.8
22.4,48.8,42.9,55.1
24.4,95.2,64.4,81.4
44.7,13.3,50.6,54.3
31.1,84.0,68.2,86.2
33.3,99.8,72.6,92.6
41.8,112.5,86.3,109.5
44.9,105.5,90.0,108.9
34.6,45.1,53.6,64.3
40.3,74.5,70.6,83.5
28.2,18.5,33.0,38.1
27.6,38.4,43.6,50.9
30.1,20.4,37.5,43.5
36.8,44.7,53.5,60.3
37.1,106.3,79.6,105.6
27.9,48.2,45.2,54.2
23.3,71.8,49.8,67.2
35.8,57.7,53.6,66.2
23.2,60.5,50.9,62.0
34.5,116.7,82.2,107.0
37.3,42.6,54.1,64.6
37.5,79.0,67.8,82.2
38.8,56.2,55.6,69.0
41.8,16.7,47.1,50.7
32.5,63.8,59.5,73.6
38.3,99.5,79.9,100.6
35.5,20.9,45.1,48.5
24.7,17.7,32.0,34.1
20.6,26.9,34.0,40.4
27.1,94.1,64.1,84.9
31.1,89.6,69.1,88.7
35.4,72.2,63.5,79.4
41.2,107.4,87.6,106.2
24.9,107.7,66.0,90.9
23.1,94.3,58.7,76.0
44.1,99.3,85.1,102.3
22.7,99.5,61.0,84.6
32.0,80.7,62.2,77.3
34.6,60.4,60.2,71.1
33.5,105.1,76.2,97.8
22.2,111.9,68.8,89.6
21.4,12.6,27.5,29.5
22.6,15.7,27.4,29.4
34.6,110.0,87.4,108.5
33.6,40.5,50.1,59.0
25.8,106.1,66.4,88.4
35.9,52.8,54.8,65.6
40.5,23.1,48.4,53.8
21.0,18.8,32.7,37.8
32.5,27.2,42.5,50.7
37.2,37.5,54.7,62.0
26.3,63.7,50.9,67.1
27.7,87.2,64.3,83.8
35.3,118.5,84.5,107.4
42.4,58.6,67.8,78.0
40.2,67.0,67.8,81.0
34.6,67.4,64.3,80.3
38.3,69.3,66.7,80.5
29.1,67.0,59.3,70.2
36.0,11.0,37.2,39.5
31.7,10.2,36.4,35.5
24.7,20.7,33.6,36.3
37.5,21.2,44.1,47.9
33.9,87.5,70.1,88.6
29.0,32.5,39.0,47.7
42.8,108.4,84.8,108.8
20.5,112.1,61.4,83.6
27.9,117.3,78.0,101.7
21.4,113.3,66.3,90.2
39.2,39.9,59.5,67.0
37.6,66.1,65.6,78.9
28.3,29.3,40.9,44.4
36.9,98.7,75.2,94.3
29.9,107.7,70.9,93.1
38.9,103.6,81.4,98.4
31.4,57.7,54.3,67.4
30.3,93.5,65.0,82.8
43.4,20.7,48.6,54.3
26.3,14.4,30.1,34.2
23.0,92.9,63.8,82.1
34.6,56.8,61.8,74.7
44.2,119.5,92.4,118.6
29.4,20.7,38.0,41.9
21.6,104.1,62.5,83.8
28.5,62.8,51.7,66.8
32.6,101.0,75.8,97.1
24.0,99.9,67.7,89.9
36.5,110.8,79.0,98.8
44.9,42.8,61.9,71.0
31.3,114.5,76.2,97.9
28.9,26.7,38.7,44.3
30.0,19.0,40.0,44.8
22.9,57.5,43.2,58.2
42.1,101.1,83.5,103.2
30.4,62.1,56.7,68.8
29.7,101.2,69.9,91.0
36.5,90.3,74.4,91.7
31.1,33.0,44.6,52.9
36.2,114.4,84.4,108.1
21.5,16.7,25.2,29.2
40.3,108.8,83.2,107.0
43.5,43.5,60.8,69.8
36.2,65.0,56.9,69.8
43.9,56.5,64.3,76.3
23.8,28.9,33.7,38.7
31.9,49.4,53.6,63.9
35.0,31.2,46.1,54.3
34.5,32.4,45.9,51.1
30.0,30.6,43.9,47.9
28.5,63.8,50.7,64.5
23.2,97.8,58.1,77.9
29.8,72.6,58.1,73.5
24.1,108.3,64.5,88.0
38.4,80.0,67.5,81.4
25.2,85.8,60.7,79.6
21.5,83.4,56.6,72.2
33.8,59.4,59.2,71.5
34.9,85.8,71.4,88.2
41.8,17.7,51.3,54.0
34.4,104.6,72.0,96.9
28.6,95.6,67.8,88.2
40.1,37.0,53.8,63.0
33.5,94.5,69.8,90.0
22.0,11.4,27.7,30.9
34.1,33.9,44.2,52.3
42.7,17.2,46.1,50.4
29.9,95.8,69.5,91.2
27.4,93.1,65.6,85.3
23.6,99.5,63.7,88.0
23.8,10.5,26.2,30.0
30.8,65.1,58.4,70.2
34.9,87.5,71.3,89.2
